[2026-08-28 17:58:46][INFO] 
------------------------ training training_args ------------------------
[2026-08-28 18:00:50][INFO] iteration      137/    1000 | consumed samples:         1096 | elapsed time per iteration (ms): 836.7 | throughput (samples/sec/per_device): 1.195 | learning rate: 9.583680E-09 | global batch size:     8 | loss video: 9.112689E-01 | loss action: 5.233626E-01 | loss scale: 1.0 | grad norm: 12.500000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:00:51][INFO] iteration      138/    1000 | consumed samples:         1104 | elapsed time per iteration (ms): 834.7 | throughput (samples/sec/per_device): 1.198 | learning rate: 9.577721E-09 | global batch size:     8 | loss video: 2.226587E-01 | loss action: 6.267456E-01 | loss scale: 1.0 | grad norm: 7.968750 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:00:52][INFO] iteration      139/    1000 | consumed samples:         1112 | elapsed time per iteration (ms): 842.4 | throughput (samples/sec/per_device): 1.187 | learning rate: 9.571722E-09 | global batch size:     8 | loss video: 6.752949E-01 | loss action: 0.000000E+00 | loss scale: 1.0 | grad norm: 9.687500 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:00:53][INFO] iteration      140/    1000 | consumed samples:         1120 | elapsed time per iteration (ms): 836.9 | throughput (samples/sec/per_device): 1.195 | learning rate: 9.565682E-09 | global batch size:     8 | loss video: 6.553481E-01 | loss action: 2.599652E+00 | loss scale: 1.0 | grad norm: 15.187500 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:00:53][INFO] max time across ranks (ms):
    forward-backward................................: 655.58
    forward-compute.................................: 216.99
    backward-compute................................: 282.42
    batch-generator.................................: 161.85
    nan-grad-cleanup................................: 20.26
    grad-clip.......................................: 33.63
    optimizer.......................................: 123.60
    optimizer-inner-step............................: 121.67
    optimizer-scheduler-step........................: 1.93
    optimizer-zero-grad.............................: 1.13
[2026-08-28 18:00:53][INFO] iteration      141/    1000 | consumed samples:         1128 | elapsed time per iteration (ms): 830.4 | throughput (samples/sec/per_device): 1.204 | learning rate: 9.559603E-09 | global batch size:     8 | loss video: 3.985292E-01 | loss action: 8.159299E-01 | loss scale: 1.0 | grad norm: 11.500000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:00:54][INFO] iteration      142/    1000 | consumed samples:         1136 | elapsed time per iteration (ms): 836.8 | throughput (samples/sec/per_device): 1.195 | learning rate: 9.553483E-09 | global batch size:     8 | loss video: 3.247513E-01 | loss action: 1.373875E+00 | loss scale: 1.0 | grad norm: 10.437500 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:00:55][INFO] iteration      143/    1000 | consumed samples:         1144 | elapsed time per iteration (ms): 832.4 | throughput (samples/sec/per_device): 1.201 | learning rate: 9.547324E-09 | global batch size:     8 | loss video: 9.371897E-01 | loss action: 3.853729E-01 | loss scale: 1.0 | grad norm: 12.312500 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:00:56][INFO] iteration      144/    1000 | consumed samples:         1152 | elapsed time per iteration (ms): 831.3 | throughput (samples/sec/per_device): 1.203 | learning rate: 9.541124E-09 | global batch size:     8 | loss video: 6.020462E-01 | loss action: 1.048283E+00 | loss scale: 1.0 | grad norm: 10.875000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:00:57][INFO] iteration      145/    1000 | consumed samples:         1160 | elapsed time per iteration (ms): 833.5 | throughput (samples/sec/per_device): 1.200 | learning rate: 9.534885E-09 | global batch size:     8 | loss video: 5.132251E-01 | loss action: 2.546319E+00 | loss scale: 1.0 | grad norm: 17.000000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:00:58][INFO] iteration      146/    1000 | consumed samples:         1168 | elapsed time per iteration (ms): 837.4 | throughput (samples/sec/per_device): 1.194 | learning rate: 9.528605E-09 | global batch size:     8 | loss video: 6.524719E-01 | loss action: 2.591324E-02 | loss scale: 1.0 | grad norm: 9.250000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:00:58][INFO] iteration      147/    1000 | consumed samples:         1176 | elapsed time per iteration (ms): 838.1 | throughput (samples/sec/per_device): 1.193 | learning rate: 9.522286E-09 | global batch size:     8 | loss video: 3.484788E-01 | loss action: 2.488299E+00 | loss scale: 1.0 | grad norm: 16.250000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:00:59][INFO] iteration      148/    1000 | consumed samples:         1184 | elapsed time per iteration (ms): 836.2 | throughput (samples/sec/per_device): 1.196 | learning rate: 9.515928E-09 | global batch size:     8 | loss video: 7.094749E-01 | loss action: 6.692186E-02 | loss scale: 1.0 | grad norm: 9.125000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:01:00][INFO] iteration      149/    1000 | consumed samples:         1192 | elapsed time per iteration (ms): 835.6 | throughput (samples/sec/per_device): 1.197 | learning rate: 9.509529E-09 | global batch size:     8 | loss video: 6.653193E-01 | loss action: 2.237244E+00 | loss scale: 1.0 | grad norm: 13.375000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:01:01][INFO] iteration      150/    1000 | consumed samples:         1200 | elapsed time per iteration (ms): 832.7 | throughput (samples/sec/per_device): 1.201 | learning rate: 9.503091E-09 | global batch size:     8 | loss video: 9.240165E-01 | loss action: 1.864937E-01 | loss scale: 1.0 | grad norm: 10.500000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:01:02][INFO] iteration      151/    1000 | consumed samples:         1208 | elapsed time per iteration (ms): 836.7 | throughput (samples/sec/per_device): 1.195 | learning rate: 9.496614E-09 | global batch size:     8 | loss video: 4.080778E-01 | loss action: 1.583118E+00 | loss scale: 1.0 | grad norm: 13.125000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:01:03][INFO] iteration      152/    1000 | consumed samples:         1216 | elapsed time per iteration (ms): 834.9 | throughput (samples/sec/per_device): 1.198 | learning rate: 9.490097E-09 | global batch size:     8 | loss video: 3.564942E-01 | loss action: 1.220245E+00 | loss scale: 1.0 | grad norm: 8.437500 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:01:03][INFO] iteration      153/    1000 | consumed samples:         1224 | elapsed time per iteration (ms): 854.9 | throughput (samples/sec/per_device): 1.170 | learning rate: 9.483541E-09 | global batch size:     8 | loss video: 4.420657E-01 | loss action: 5.118981E-01 | loss scale: 1.0 | grad norm: 6.812500 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:01:05][INFO] iteration      154/    1000 | consumed samples:         1232 | elapsed time per iteration (ms): 1244.4 | throughput (samples/sec/per_device): 0.804 | learning rate: 9.476945E-09 | global batch size:     8 | loss video: 7.567266E-01 | loss action: 6.296109E-01 | loss scale: 1.0 | grad norm: 12.062500 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:01:05][INFO] iteration      155/    1000 | consumed samples:         1240 | elapsed time per iteration (ms): 826.9 | throughput (samples/sec/per_device): 1.209 | learning rate: 9.470311E-09 | global batch size:     8 | loss video: 8.599270E-01 | loss action: 2.494199E+00 | loss scale: 1.0 | grad norm: 18.000000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:01:06][INFO] iteration      156/    1000 | consumed samples:         1248 | elapsed time per iteration (ms): 836.4 | throughput (samples/sec/per_device): 1.196 | learning rate: 9.463637E-09 | global batch size:     8 | loss video: 5.500321E-01 | loss action: 2.236256E+00 | loss scale: 1.0 | grad norm: 15.125000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:01:07][INFO] iteration      157/    1000 | consumed samples:         1256 | elapsed time per iteration (ms): 833.9 | throughput (samples/sec/per_device): 1.199 | learning rate: 9.456923E-09 | global batch size:     8 | loss video: 4.003069E-01 | loss action: 3.033344E-01 | loss scale: 1.0 | grad norm: 7.000000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:01:08][INFO] iteration      158/    1000 | consumed samples:         1264 | elapsed time per iteration (ms): 843.4 | throughput (samples/sec/per_device): 1.186 | learning rate: 9.450171E-09 | global batch size:     8 | loss video: 2.404741E-01 | loss action: 8.771164E-01 | loss scale: 1.0 | grad norm: 8.250000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:01:09][INFO] iteration      159/    1000 | consumed samples:         1272 | elapsed time per iteration (ms): 867.8 | throughput (samples/sec/per_device): 1.152 | learning rate: 9.443380E-09 | global batch size:     8 | loss video: 5.534920E-01 | loss action: 2.555303E+00 | loss scale: 1.0 | grad norm: 17.750000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:01:10][INFO] iteration      160/    1000 | consumed samples:         1280 | elapsed time per iteration (ms): 845.3 | throughput (samples/sec/per_device): 1.183 | learning rate: 9.436550E-09 | global batch size:     8 | loss video: 6.770687E-01 | loss action: 2.025957E-01 | loss scale: 1.0 | grad norm: 9.375000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:01:10][INFO] max time across ranks (ms):
