[2026-08-24 01:18:25][INFO] 
------------------------ training training_args ------------------------
[2026-08-24 01:22:13][INFO] iteration      348/    1000 | consumed samples:        33408 | elapsed time per iteration (ms): 975.5 | throughput (samples/sec/per_device): 12.301 | learning rate: 1.873427E-05 | global batch size:    96 | action loss: 1.556595E-01 | loss scale: 1.0 | grad norm: 0.501799 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:22:14][INFO] iteration      349/    1000 | consumed samples:        33504 | elapsed time per iteration (ms): 973.6 | throughput (samples/sec/per_device): 12.325 | learning rate: 1.870079E-05 | global batch size:    96 | action loss: 1.840464E-01 | loss scale: 1.0 | grad norm: 0.461924 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:22:15][INFO] iteration      350/    1000 | consumed samples:        33600 | elapsed time per iteration (ms): 1036.1 | throughput (samples/sec/per_device): 11.582 | learning rate: 1.866725E-05 | global batch size:    96 | action loss: 1.560393E-01 | loss scale: 1.0 | grad norm: 0.623466 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:22:16][INFO] iteration      351/    1000 | consumed samples:        33696 | elapsed time per iteration (ms): 975.2 | throughput (samples/sec/per_device): 12.305 | learning rate: 1.863366E-05 | global batch size:    96 | action loss: 1.620856E-01 | loss scale: 1.0 | grad norm: 0.508191 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:22:17][INFO] iteration      352/    1000 | consumed samples:        33792 | elapsed time per iteration (ms): 974.7 | throughput (samples/sec/per_device): 12.312 | learning rate: 1.860001E-05 | global batch size:    96 | action loss: 1.549351E-01 | loss scale: 1.0 | grad norm: 0.423288 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:22:18][INFO] iteration      353/    1000 | consumed samples:        33888 | elapsed time per iteration (ms): 975.8 | throughput (samples/sec/per_device): 12.298 | learning rate: 1.856630E-05 | global batch size:    96 | action loss: 1.636246E-01 | loss scale: 1.0 | grad norm: 0.574617 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:22:19][INFO] iteration      354/    1000 | consumed samples:        33984 | elapsed time per iteration (ms): 978.3 | throughput (samples/sec/per_device): 12.266 | learning rate: 1.853254E-05 | global batch size:    96 | action loss: 1.847709E-01 | loss scale: 1.0 | grad norm: 0.642060 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:22:19][INFO] iteration      355/    1000 | consumed samples:        34080 | elapsed time per iteration (ms): 976.4 | throughput (samples/sec/per_device): 12.290 | learning rate: 1.849872E-05 | global batch size:    96 | action loss: 1.423189E-01 | loss scale: 1.0 | grad norm: 0.549743 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:22:20][INFO] iteration      356/    1000 | consumed samples:        34176 | elapsed time per iteration (ms): 975.3 | throughput (samples/sec/per_device): 12.304 | learning rate: 1.846484E-05 | global batch size:    96 | action loss: 1.795994E-01 | loss scale: 1.0 | grad norm: 0.457130 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:22:21][INFO] iteration      357/    1000 | consumed samples:        34272 | elapsed time per iteration (ms): 976.6 | throughput (samples/sec/per_device): 12.288 | learning rate: 1.843091E-05 | global batch size:    96 | action loss: 1.677197E-01 | loss scale: 1.0 | grad norm: 0.509119 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:22:22][INFO] iteration      358/    1000 | consumed samples:        34368 | elapsed time per iteration (ms): 975.2 | throughput (samples/sec/per_device): 12.305 | learning rate: 1.839693E-05 | global batch size:    96 | action loss: 1.719383E-01 | loss scale: 1.0 | grad norm: 0.779186 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:22:23][INFO] iteration      359/    1000 | consumed samples:        34464 | elapsed time per iteration (ms): 975.4 | throughput (samples/sec/per_device): 12.303 | learning rate: 1.836289E-05 | global batch size:    96 | action loss: 1.798176E-01 | loss scale: 1.0 | grad norm: 0.610222 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:22:24][INFO] iteration      360/    1000 | consumed samples:        34560 | elapsed time per iteration (ms): 994.1 | throughput (samples/sec/per_device): 12.071 | learning rate: 1.832880E-05 | global batch size:    96 | action loss: 1.648704E-01 | loss scale: 1.0 | grad norm: 0.490767 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:22:24][INFO] max time across ranks (ms):
    forward-backward................................: 861.95
    forward-compute.................................: 284.59
    backward-compute................................: 583.33
    batch-generator.................................: 1.40
    nan-grad-cleanup................................: 14.08
    grad-clip.......................................: 32.47
    optimizer.......................................: 84.18
    optimizer-inner-step............................: 84.07
    optimizer-scheduler-step........................: 0.05
    optimizer-zero-grad.............................: 0.93
[2026-08-24 01:22:25][INFO] iteration      361/    1000 | consumed samples:        34656 | elapsed time per iteration (ms): 989.3 | throughput (samples/sec/per_device): 12.130 | learning rate: 1.829465E-05 | global batch size:    96 | action loss: 1.689364E-01 | loss scale: 1.0 | grad norm: 0.641707 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:22:26][INFO] iteration      362/    1000 | consumed samples:        34752 | elapsed time per iteration (ms): 976.6 | throughput (samples/sec/per_device): 12.288 | learning rate: 1.826045E-05 | global batch size:    96 | action loss: 1.578082E-01 | loss scale: 1.0 | grad norm: 0.444739 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:22:27][INFO] iteration      363/    1000 | consumed samples:        34848 | elapsed time per iteration (ms): 978.9 | throughput (samples/sec/per_device): 12.259 | learning rate: 1.822620E-05 | global batch size:    96 | action loss: 1.702805E-01 | loss scale: 1.0 | grad norm: 0.519761 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:22:28][INFO] iteration      364/    1000 | consumed samples:        34944 | elapsed time per iteration (ms): 977.2 | throughput (samples/sec/per_device): 12.280 | learning rate: 1.819190E-05 | global batch size:    96 | action loss: 2.003018E-01 | loss scale: 1.0 | grad norm: 0.496950 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:22:29][INFO] iteration      365/    1000 | consumed samples:        35040 | elapsed time per iteration (ms): 978.4 | throughput (samples/sec/per_device): 12.266 | learning rate: 1.815754E-05 | global batch size:    96 | action loss: 1.521345E-01 | loss scale: 1.0 | grad norm: 0.461625 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:22:30][INFO] iteration      366/    1000 | consumed samples:        35136 | elapsed time per iteration (ms): 976.7 | throughput (samples/sec/per_device): 12.286 | learning rate: 1.812313E-05 | global batch size:    96 | action loss: 1.788497E-01 | loss scale: 1.0 | grad norm: 0.642923 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:22:31][INFO] iteration      367/    1000 | consumed samples:        35232 | elapsed time per iteration (ms): 977.5 | throughput (samples/sec/per_device): 12.277 | learning rate: 1.808867E-05 | global batch size:    96 | action loss: 1.562895E-01 | loss scale: 1.0 | grad norm: 0.607604 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:22:32][INFO] iteration      368/    1000 | consumed samples:        35328 | elapsed time per iteration (ms): 976.7 | throughput (samples/sec/per_device): 12.287 | learning rate: 1.805416E-05 | global batch size:    96 | action loss: 1.593189E-01 | loss scale: 1.0 | grad norm: 0.451099 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:22:33][INFO] iteration      369/    1000 | consumed samples:        35424 | elapsed time per iteration (ms): 977.0 | throughput (samples/sec/per_device): 12.282 | learning rate: 1.801959E-05 | global batch size:    96 | action loss: 1.853181E-01 | loss scale: 1.0 | grad norm: 0.646581 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:22:34][INFO] iteration      370/    1000 | consumed samples:        35520 | elapsed time per iteration (ms): 976.1 | throughput (samples/sec/per_device): 12.294 | learning rate: 1.798498E-05 | global batch size:    96 | action loss: 1.671535E-01 | loss scale: 1.0 | grad norm: 0.488232 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:22:35][INFO] iteration      371/    1000 | consumed samples:        35616 | elapsed time per iteration (ms): 977.1 | throughput (samples/sec/per_device): 12.281 | learning rate: 1.795032E-05 | global batch size:    96 | action loss: 1.658509E-01 | loss scale: 1.0 | grad norm: 0.646964 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:22:36][INFO] iteration      372/    1000 | consumed samples:        35712 | elapsed time per iteration (ms): 978.7 | throughput (samples/sec/per_device): 12.261 | learning rate: 1.791560E-05 | global batch size:    96 | action loss: 1.640539E-01 | loss scale: 1.0 | grad norm: 0.609130 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:22:37][INFO] iteration      373/    1000 | consumed samples:        35808 | elapsed time per iteration (ms): 979.5 | throughput (samples/sec/per_device): 12.251 | learning rate: 1.788084E-05 | global batch size:    96 | action loss: 1.609043E-01 | loss scale: 1.0 | grad norm: 0.465574 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:22:38][INFO] iteration      374/    1000 | consumed samples:        35904 | elapsed time per iteration (ms): 977.8 | throughput (samples/sec/per_device): 12.272 | learning rate: 1.784603E-05 | global batch size:    96 | action loss: 1.781455E-01 | loss scale: 1.0 | grad norm: 0.504566 | number of skipped iterations:   0 | number of nan iterations:   0 |
